B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,GEO_ID,NAME
1053,22,0,0,0,0,0,0,0,66,0,0,37,52,0,0,106,0,226,211,96,109,121,7,0,1500000US060650490022,"Block Group 2, Census Tract 490.02, Riverside County, California"
788,28,0,0,0,0,0,0,0,29,0,0,0,0,0,0,228,0,166,61,97,104,75,0,0,1500000US060650491011,"Block Group 1, Census Tract 491.01, Riverside County, California"
1154,63,0,0,0,0,0,0,0,85,0,1,76,0,21,0,350,25,70,139,47,230,25,22,0,1500000US060650491012,"Block Group 2, Census Tract 491.01, Riverside County, California"
912,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,191,0,16,381,17,137,105,13,20,1500000US060650491021,"Block Group 1, Census Tract 491.02, Riverside County, California"
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,31,43,340,27,292,192,17,43,1500000US060650491022,"Block Group 2, Census Tract 491.02, Riverside County, California"
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,207,30,134,204,19,130,76,0,0,1500000US060650491023,"Block Group 3, Census Tract 491.02, Riverside County, California"
1015,121,0,0,0,0,0,0,0,71,12,10,35,0,11,122,297,17,49,198,61,7,4,0,0,1500000US060650494001,"Block Group 1, Census Tract 494, Riverside County, California"
613,17,0,0,0,0,0,0,0,0,0,0,0,0,0,22,90,36,34,158,11,142,57,28,18,1500000US060650494002,"Block Group 2, Census Tract 494, Riverside County, California"
874,0,0,0,0,0,0,0,8,0,0,0,0,0,2,25,167,0,114,150,106,215,50,13,24,1500000US060650494003,"Block Group 3, Census Tract 494, Riverside County, California"
1303,0,0,0,17,0,0,0,95,50,0,26,205,20,0,0,721,30,28,0,0,86,0,25,0,1500000US060650495011,"Block Group 1, Census Tract 495.01, Riverside County, California"
1128,0,11,0,0,0,19,0,0,119,0,0,21,0,34,0,612,21,0,111,0,68,95,17,0,1500000US060650495012,"Block Group 2, Census Tract 495.01, Riverside County, California"
1282,43,0,0,0,54,0,0,23,62,0,27,107,0,115,33,422,33,131,125,24,83,0,0,0,1500000US060650495021,"Block Group 1, Census Tract 495.02, Riverside County, California"
1413,182,0,0,0,0,22,0,8,189,0,62,49,8,0,99,310,214,14,81,26,149,0,0,0,1500000US060650495022,"Block Group 2, Census Tract 495.02, Riverside County, California"
1183,0,0,0,0,107,13,0,0,92,0,0,12,0,24,51,147,71,29,395,32,144,50,0,16,1500000US060650496001,"Block Group 1, Census Tract 496, Riverside County, California"
1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,290,0,48,397,274,261,351,40,0,1500000US060650496002,"Block Group 2, Census Tract 496, Riverside County, California"
969,57,0,0,0,0,0,0,0,0,0,12,0,0,0,0,126,27,53,181,27,409,58,0,19,1500000US060650496003,"Block Group 3, Census Tract 496, Riverside County, California"
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,192,0,33,357,100,401,145,0,0,1500000US060650496004,"Block Group 4, Census Tract 496, Riverside County, California"
1206,21,0,0,0,0,0,0,0,3,0,0,0,0,0,106,458,26,20,191,73,130,114,26,38,1500000US060650497011,"Block Group 1, Census Tract 497.01, Riverside County, California"
828,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,52,0,98,139,190,156,168,0,8,1500000US060650497012,"Block Group 2, Census Tract 497.01, Riverside County, California"
1308,9,0,0,0,0,0,0,0,0,24,0,0,0,31,0,449,0,129,110,86,370,58,27,15,1500000US060650497021,"Block Group 1, Census Tract 497.02, Riverside County, California"
1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,226,53,150,213,73,388,594,72,0,1500000US060650497022,"Block Group 2, Census Tract 497.02, Riverside County, California"
487,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,22,18,0,196,45,0,0,1500000US060650497023,"Block Group 3, Census Tract 497.02, Riverside County, California"
1767,51,0,0,18,0,0,0,0,23,30,32,0,29,42,29,470,36,104,335,136,359,54,0,19,1500000US060650498001,"Block Group 1, Census Tract 498, Riverside County, California"
989,24,0,0,0,0,0,0,0,19,0,0,16,0,0,12,203,0,40,241,93,155,92,70,24,1500000US060650498002,"Block Group 2, Census Tract 498, Riverside County, California"
1069,0,0,0,0,0,0,0,0,111,0,0,0,0,102,0,311,0,48,329,77,69,15,7,0,1500000US060650503011,"Block Group 1, Census Tract 503.01, Riverside County, California"
1638,12,0,0,0,0,0,0,0,44,0,0,0,12,0,35,285,0,94,129,515,466,28,0,18,1500000US060650503012,"Block Group 2, Census Tract 503.01, Riverside County, California"
1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,250,46,503,150,311,107,27,0,1500000US060650503013,"Block Group 3, Census Tract 503.01, Riverside County, California"
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,226,125,70,177,53,0,119,1500000US060650503021,"Block Group 1, Census Tract 503.02, Riverside County, California"
818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16,121,98,177,211,98,42,0,1500000US060650503022,"Block Group 2, Census Tract 503.02, Riverside County, California"
1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,373,9,67,721,87,368,117,29,0,1500000US060650503023,"Block Group 3, Census Tract 503.02, Riverside County, California"
617,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,44,0,0,161,19,256,67,46,0,1500000US060650504011,"Block Group 1, Census Tract 504.01, Riverside County, California"
665,0,0,0,0,0,0,0,0,0,0,0,13,0,48,146,160,6,19,162,45,66,0,0,0,1500000US060650504012,"Block Group 2, Census Tract 504.01, Riverside County, California"
1141,14,0,0,0,0,0,0,0,0,0,12,0,0,20,19,53,0,28,753,47,107,69,0,19,1500000US060650504013,"Block Group 3, Census Tract 504.01, Riverside County, California"
1407,0,0,0,0,0,21,0,0,25,0,17,48,0,35,23,139,61,14,284,206,325,201,7,1,1500000US060650504014,"Block Group 4, Census Tract 504.01, Riverside County, California"
1178,13,0,0,0,0,41,0,0,39,0,0,36,0,7,0,381,35,122,234,75,186,9,0,0,1500000US060650504021,"Block Group 1, Census Tract 504.02, Riverside County, California"
1152,62,0,0,0,0,0,0,0,9,0,0,0,29,0,41,227,35,83,266,36,345,13,6,0,1500000US060650504022,"Block Group 2, Census Tract 504.02, Riverside County, California"
1036,7,0,0,0,0,0,0,0,0,0,0,0,29,0,14,154,13,156,288,54,214,74,33,0,1500000US060650504023,"Block Group 3, Census Tract 504.02, Riverside County, California"
963,256,0,0,0,0,0,0,0,0,0,0,0,0,37,31,164,21,111,160,37,112,34,0,0,1500000US060650505011,"Block Group 1, Census Tract 505.01, Riverside County, California"
732,47,0,0,0,0,0,0,0,0,0,0,0,0,6,12,182,41,28,142,122,100,52,0,0,1500000US060650505012,"Block Group 2, Census Tract 505.01, Riverside County, California"
1748,17,0,0,0,0,0,0,0,53,0,0,0,30,0,10,626,0,189,254,231,242,33,36,27,1500000US060650505013,"Block Group 3, Census Tract 505.01, Riverside County, California"
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,130,52,158,155,85,245,112,56,0,1500000US060650505021,"Block Group 1, Census Tract 505.02, Riverside County, California"
1009,28,0,0,0,0,0,0,0,0,0,0,0,0,44,28,201,42,86,182,42,160,131,46,19,1500000US060650505022,"Block Group 2, Census Tract 505.02, Riverside County, California"
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,88,345,40,255,57,0,0,1500000US060650505031,"Block Group 1, Census Tract 505.03, Riverside County, California"
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,16,211,151,520,173,12,10,1500000US060650505032,"Block Group 2, Census Tract 505.03, Riverside County, California"
1181,26,0,0,0,0,0,0,0,0,0,0,11,0,0,24,315,43,177,214,10,136,200,16,9,1500000US060650505033,"Block Group 3, Census Tract 505.03, Riverside County, California"
555,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,110,0,57,82,91,130,53,10,12,1500000US060650506001,"Block Group 1, Census Tract 506, Riverside County, California"
1101,18,0,0,0,0,0,0,0,0,0,0,0,11,0,56,342,31,0,323,132,101,57,0,30,1500000US060650506002,"Block Group 2, Census Tract 506, Riverside County, California"
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,23,312,49,262,49,0,0,1500000US060650506003,"Block Group 3, Census Tract 506, Riverside County, California"
1475,109,0,0,0,114,0,0,0,0,0,0,0,0,0,13,367,0,115,326,200,133,70,28,0,1500000US060650506004,"Block Group 4, Census Tract 506, Riverside County, California"
1274,0,0,0,0,61,0,0,0,16,21,14,19,29,10,0,277,55,78,286,68,295,28,0,17,1500000US060650506005,"Block Group 5, Census Tract 506, Riverside County, California"
2242,0,0,0,0,0,0,0,0,0,0,0,25,44,19,61,292,164,260,402,70,642,183,65,15,1500000US060650507011,"Block Group 1, Census Tract 507.01, Riverside County, California"
1062,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,166,0,170,243,88,308,58,0,0,1500000US060650507012,"Block Group 2, Census Tract 507.01, Riverside County, California"
1580,27,0,0,0,0,0,0,0,14,0,0,0,0,27,0,119,28,228,637,33,345,122,0,0,1500000US060650507013,"Block Group 3, Census Tract 507.01, Riverside County, California"
2095,87,0,0,5,0,0,0,0,0,0,0,0,67,57,24,563,33,116,519,156,198,83,187,0,1500000US060650507021,"Block Group 1, Census Tract 507.02, Riverside County, California"
1428,164,0,0,0,0,0,0,0,0,0,0,113,0,0,24,136,0,331,197,154,209,100,0,0,1500000US060650507022,"Block Group 2, Census Tract 507.02, Riverside County, California"
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,94,14,25,110,21,146,130,48,62,1500000US060650509011,"Block Group 1, Census Tract 509.01, Riverside County, California"
724,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,29,0,66,140,75,165,82,60,19,1500000US060650509012,"Block Group 2, Census Tract 509.01, Riverside County, California"
549,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,57,8,17,51,49,114,162,51,22,1500000US060650509021,"Block Group 1, Census Tract 509.02, Riverside County, California"
743,90,0,0,0,0,0,0,0,0,0,0,0,0,0,14,201,0,58,141,30,95,76,8,30,1500000US060650509022,"Block Group 2, Census Tract 509.02, Riverside County, California"
536,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,128,79,35,44,52,62,83,0,35,1500000US060650509023,"Block Group 3, Census Tract 509.02, Riverside County, California"
984,27,0,0,0,0,0,0,0,19,0,0,0,36,0,8,283,0,184,98,24,252,53,0,0,1500000US060650511001,"Block Group 1, Census Tract 511, Riverside County, California"
1148,0,0,0,0,0,0,0,0,9,0,43,19,0,17,108,409,0,54,249,46,84,87,23,0,1500000US060650511002,"Block Group 2, Census Tract 511, Riverside County, California"
1670,107,0,0,0,0,0,0,0,87,0,0,0,4,15,0,557,0,33,389,79,340,26,0,33,1500000US060650511003,"Block Group 3, Census Tract 511, Riverside County, California"
1075,30,0,0,0,1,0,27,0,10,0,0,0,6,38,63,219,28,69,296,93,132,53,10,0,1500000US060650511004,"Block Group 4, Census Tract 511, Riverside County, California"
691,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,102,10,5,216,19,136,109,30,11,1500000US060650512001,"Block Group 1, Census Tract 512, Riverside County, California"
830,17,0,0,0,0,0,0,0,40,3,0,20,0,0,0,159,26,61,251,60,193,0,0,0,1500000US060650512002,"Block Group 2, Census Tract 512, Riverside County, California"
1670,46,0,0,0,0,0,0,0,0,0,0,53,7,0,66,382,0,92,284,246,371,66,40,17,1500000US060650512003,"Block Group 3, Census Tract 512, Riverside County, California"
1424,72,0,0,0,0,0,0,0,82,0,13,14,43,14,101,306,110,50,315,53,234,4,13,0,1500000US060650513011,"Block Group 1, Census Tract 513.01, Riverside County, California"
1171,175,0,0,0,0,31,0,34,33,0,36,10,0,44,20,203,13,37,212,81,155,87,0,0,1500000US060650513012,"Block Group 2, Census Tract 513.01, Riverside County, California"
2369,13,0,0,0,0,0,0,0,99,34,0,0,84,0,10,869,88,620,202,53,89,184,24,0,1500000US060650513021,"Block Group 1, Census Tract 513.02, Riverside County, California"
1640,12,0,0,0,0,0,0,0,0,0,0,0,32,13,9,486,198,136,334,94,198,84,18,26,1500000US060650513022,"Block Group 2, Census Tract 513.02, Riverside County, California"
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,21,108,259,47,231,219,0,16,1500000US060650514011,"Block Group 1, Census Tract 514.01, Riverside County, California"
1090,0,0,0,0,0,0,0,0,0,0,0,0,35,0,22,227,22,162,119,116,280,73,34,0,1500000US060650514012,"Block Group 2, Census Tract 514.01, Riverside County, California"
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,214,125,22,205,157,25,25,1500000US060650514013,"Block Group 3, Census Tract 514.01, Riverside County, California"
1060,21,0,0,0,0,0,0,0,0,0,0,0,34,0,0,106,0,64,280,120,326,35,74,0,1500000US060650514021,"Block Group 1, Census Tract 514.02, Riverside County, California"
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,49,217,34,97,213,0,0,1500000US060650514022,"Block Group 2, Census Tract 514.02, Riverside County, California"
1582,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,67,30,132,202,99,573,421,0,0,1500000US060650514023,"Block Group 3, Census Tract 514.02, Riverside County, California"
26,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,7,0,7,0,0,0,1500000US060659401001,"Block Group 1, Census Tract 9401, Riverside County, California"
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,0,14,34,18,26,7,0,0,1500000US060659401002,"Block Group 2, Census Tract 9401, Riverside County, California"
711,27,0,6,0,5,6,0,72,75,14,14,42,23,16,14,249,14,47,57,29,1,0,0,0,1500000US060659404001,"Block Group 1, Census Tract 9404, Riverside County, California"
1906,115,0,0,0,0,34,0,359,120,0,88,49,20,0,83,615,70,89,148,21,54,41,0,0,1500000US060659404002,"Block Group 2, Census Tract 9404, Riverside County, California"
1432,98,0,0,34,0,163,0,96,228,37,37,40,0,40,85,507,32,0,35,0,0,0,0,0,1500000US060659404003,"Block Group 3, Census Tract 9404, Riverside County, California"
718,89,0,0,0,0,0,0,100,89,27,0,36,27,0,0,120,35,46,55,0,94,0,0,0,1500000US060659404004,"Block Group 4, Census Tract 9404, Riverside County, California"
957,5,0,0,0,0,0,0,0,0,0,5,0,4,33,8,118,18,43,164,31,300,116,56,56,1500000US060659405001,"Block Group 1, Census Tract 9405, Riverside County, California"
551,3,0,0,0,0,0,0,0,0,0,2,0,2,0,7,67,9,28,86,54,145,71,55,22,1500000US060659405002,"Block Group 2, Census Tract 9405, Riverside County, California"
757,0,0,0,0,0,0,0,0,2,0,0,0,0,20,5,89,10,61,127,35,231,82,69,26,1500000US060659405003,"Block Group 3, Census Tract 9405, Riverside County, California"
508,8,0,0,0,0,0,0,0,0,0,3,0,16,17,22,82,18,54,90,36,100,48,6,8,1500000US060659406001,"Block Group 1, Census Tract 9406, Riverside County, California"
766,12,0,2,0,0,0,0,0,0,0,0,3,0,0,2,86,7,50,140,45,208,113,81,17,1500000US060659406002,"Block Group 2, Census Tract 9406, Riverside County, California"
1235,0,1,0,0,0,1,0,10,0,0,0,0,0,0,2,96,12,76,296,35,312,237,85,72,1500000US060659406003,"Block Group 3, Census Tract 9406, Riverside County, California"
768,11,0,12,0,0,0,0,3,4,0,6,3,3,4,9,182,2,17,144,74,198,56,30,10,1500000US060659406004,"Block Group 4, Census Tract 9406, Riverside County, California"
1163,3,0,0,0,0,0,0,0,19,0,0,24,2,24,3,230,52,55,148,99,308,124,45,27,1500000US060659407001,"Block Group 1, Census Tract 9407, Riverside County, California"
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,4,74,119,60,207,149,41,35,1500000US060659407002,"Block Group 2, Census Tract 9407, Riverside County, California"
708,0,0,0,0,0,0,0,0,3,0,3,5,14,0,13,67,9,85,129,46,190,69,35,40,1500000US060659407003,"Block Group 3, Census Tract 9407, Riverside County, California"
827,8,0,0,0,0,0,0,0,8,0,2,0,41,10,19,146,13,40,158,71,173,109,13,16,1500000US060659408001,"Block Group 1, Census Tract 9408, Riverside County, California"
795,6,0,0,0,0,0,0,0,2,0,0,2,3,4,3,144,8,76,160,60,152,95,63,17,1500000US060659408002,"Block Group 2, Census Tract 9408, Riverside County, California"
577,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,53,6,37,114,24,174,98,31,29,1500000US060659408003,"Block Group 3, Census Tract 9408, Riverside County, California"
593,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,53,15,31,71,36,213,107,34,18,1500000US060659408004,"Block Group 4, Census Tract 9408, Riverside County, California"
1314,8,0,0,0,0,0,0,0,0,0,3,22,2,20,16,237,17,132,202,52,334,165,54,50,1500000US060659409001,"Block Group 1, Census Tract 9409, Riverside County, California"
872,7,0,0,0,0,0,0,0,5,0,0,0,16,11,23,162,53,124,174,95,80,80,33,9,1500000US060659409002,"Block Group 2, Census Tract 9409, Riverside County, California"
955,0,0,0,0,0,0,0,0,0,0,0,2,7,3,27,132,47,112,146,57,265,71,86,0,1500000US060659410011,"Block Group 1, Census Tract 9410.01, Riverside County, California"
548,14,0,0,0,0,0,5,0,0,0,6,3,17,8,9,88,12,99,149,54,53,23,6,2,1500000US060659410012,"Block Group 2, Census Tract 9410.01, Riverside County, California"
362,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,85,0,82,34,21,108,16,0,0,1500000US060659410021,"Block Group 1, Census Tract 9410.02, Riverside County, California"
1052,22,0,0,0,0,0,0,0,0,0,0,0,4,10,24,95,3,65,206,59,281,167,83,33,1500000US060659410022,"Block Group 2, Census Tract 9410.02, Riverside County, California"
646,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,26,112,157,41,132,34,43,7,1500000US060659410023,"Block Group 3, Census Tract 9410.02, Riverside County, California"
633,0,13,0,0,0,0,0,0,0,0,5,0,0,2,8,139,3,44,95,64,153,79,14,14,1500000US060659411001,"Block Group 1, Census Tract 9411, Riverside County, California"
580,2,3,0,0,0,0,0,0,0,0,0,2,4,4,2,96,21,60,112,35,145,64,21,9,1500000US060659411002,"Block Group 2, Census Tract 9411, Riverside County, California"
975,11,0,0,0,0,0,0,0,0,0,8,6,3,0,23,224,34,75,185,89,184,93,27,13,1500000US060659411003,"Block Group 3, Census Tract 9411, Riverside County, California"
910,0,0,0,0,0,0,0,0,14,0,0,0,0,62,36,116,84,64,76,85,174,98,57,44,1500000US060659412001,"Block Group 1, Census Tract 9412, Riverside County, California"
941,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,126,0,72,161,86,249,158,40,29,1500000US060659412002,"Block Group 2, Census Tract 9412, Riverside County, California"
847,3,0,0,0,0,0,0,0,0,0,0,3,5,9,8,156,39,34,152,52,217,103,50,16,1500000US060659412003,"Block Group 3, Census Tract 9412, Riverside County, California"
697,0,0,0,0,0,0,0,0,3,0,2,0,0,0,20,145,4,53,101,70,152,103,23,21,1500000US060659413001,"Block Group 1, Census Tract 9413, Riverside County, California"
801,13,0,0,0,3,0,0,0,3,0,2,6,0,0,39,113,17,86,133,31,214,81,45,15,1500000US060659413002,"Block Group 2, Census Tract 9413, Riverside County, California"
557,9,0,0,0,0,0,0,0,0,0,3,0,0,0,17,84,21,31,129,57,131,56,12,7,1500000US060659413003,"Block Group 3, Census Tract 9413, Riverside County, California"
929,4,0,0,0,0,0,5,0,0,0,0,29,33,4,24,83,23,118,134,57,228,159,17,11,1500000US060659413004,"Block Group 4, Census Tract 9413, Riverside County, California"
919,6,0,0,0,0,0,0,0,0,0,0,0,8,3,8,89,9,53,173,64,269,143,64,30,1500000US060659414001,"Block Group 1, Census Tract 9414, Riverside County, California"
1181,47,0,0,0,0,0,3,9,0,0,0,7,13,10,33,278,27,92,243,104,191,83,28,13,1500000US060659414002,"Block Group 2, Census Tract 9414, Riverside County, California"
1038,8,0,0,0,0,2,0,0,11,0,0,6,7,5,6,215,15,70,217,45,257,133,22,19,1500000US060659414003,"Block Group 3, Census Tract 9414, Riverside County, California"
1481,41,0,0,0,0,2,0,41,6,0,17,17,4,64,23,316,102,86,365,165,152,57,15,8,1500000US060659415001,"Block Group 1, Census Tract 9415, Riverside County, California"
1662,136,0,0,0,0,0,0,29,15,7,0,5,39,10,76,419,57,441,213,128,44,37,6,0,1500000US060659415002,"Block Group 2, Census Tract 9415, Riverside County, California"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US060659800041,"Block Group 1, Census Tract 9800.04, Riverside County, California"
5758,104,0,0,0,52,34,29,31,161,15,171,312,445,645,287,728,668,377,1293,270,102,7,22,5,1500000US060659810001,"Block Group 1, Census Tract 9810, Riverside County, California"
1359,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,114,0,67,260,39,415,300,102,52,1500000US060670001001,"Block Group 1, Census Tract 1, Sacramento County, California"
830,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,64,0,19,99,80,263,165,65,51,1500000US060670001002,"Block Group 2, Census Tract 1, Sacramento County, California"
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,19,56,49,341,64,23,12,1500000US060670001003,"Block Group 3, Census Tract 1, Sacramento County, California"
578,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,0,22,72,50,250,87,54,7,1500000US060670002001,"Block Group 1, Census Tract 2, Sacramento County, California"
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,20,89,44,257,95,51,19,1500000US060670002002,"Block Group 2, Census Tract 2, Sacramento County, California"
781,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,33,0,55,27,83,283,126,88,51,1500000US060670002003,"Block Group 3, Census Tract 2, Sacramento County, California"
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,140,0,64,133,84,263,161,61,18,1500000US060670002004,"Block Group 4, Census Tract 2, Sacramento County, California"
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,17,76,57,235,141,47,22,1500000US060670003001,"Block Group 1, Census Tract 3, Sacramento County, California"
753,0,0,0,0,0,0,0,0,0,6,0,0,0,0,44,25,15,32,108,6,248,123,146,0,1500000US060670003002,"Block Group 2, Census Tract 3, Sacramento County, California"
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,24,101,45,341,387,174,48,1500000US060670003003,"Block Group 3, Census Tract 3, Sacramento County, California"
